id,url,tag,right_tag_cn,您的注释,待验证组合tag,待验证相克tag
3336,onsen,onsen,温泉,,,
3337,ooarai_(emblem),ooarai_(emblem),大洗联队徽章,,,
3338,ooarai_military_uniform,ooarai_military_uniform,大洗联队军装,,,
3339,ooarai_school_uniform,ooarai_school_uniform,大洗联队军服,,,
3340,oonusa,oonusa,祓串,,,
3341,ootachi,ootachi,大太刀|野太刀,,,
3342,opaque_glasses,opaque_glasses,没透出眼睛的眼镜,,,
3343,open-chest_sweater,open-chest_sweater,胸部开口的毛衣,,,
3344,open_book,open_book,翻开的书,,,
3345,open_bra,open_bra,(前面)解开的胸罩,,,
3346,open_clothes,open_clothes,敞开的衣服,,,
3347,open_coat,open_coat,敞开式外套,,,
3348,open_collar,open_collar,解开的衣领,,,
3349,open_door,open_door,开门,,,
3350,open_fly,open_fly,解开的裤子拉链,,,
3351,open_hand,open_hand,张开的手,,,
3352,open_hoodie,open_hoodie,敞开的连帽衫,,,
3353,open_jacket,open_jacket,敞开的夹克,,,
3354,open_kimono,open_kimono,敞开的和服,,,
3355,open_mouth,open_mouth,张嘴的,,,
3356,open_shirt,open_shirt,敞开的衬衫,,,
3357,open_shorts,open_shorts,敞开的短裤,,,
3358,open_skirt,open_skirt,敞开的裙子,,,
3359,open_vest,open_vest,敞开的背心,,,
3360,open_window,open_window,打开的窗户,,,
3361,opening_door,opening_door,开门,,,
3362,oppai_loli,oppai_loli,巨乳萝莉,,,
3363,oral,oral,用嘴,,,
3364,oral_invitation,oral_invitation,迎接射精而伸出舌头,,,
3365,orange_background,orange_background,橙色背景,,,
3366,orange_bikini,orange_bikini,橙色比基尼,,,
3367,orange_bodysuit,orange_bodysuit,橙色紧身衣,,,
3368,orange_bow,orange_bow,橙色蝴蝶结,,,
3369,orange_choker,orange_choker,橙色项圈,,,
3370,orange_dress,orange_dress,橙色连衣裙,,,
3371,orange_eyes,orange_eyes,橙色的眼镜,,,
3372,orange_flower,orange_flower,橙色的花,,,
3373,orange_footwear,orange_footwear,橙色鞋类,,,
3374,orange_gloves,orange_gloves,橙色的手套,,,
3375,orange_hair,orange_hair,橙色头发,,,
3376,orange_hairband,orange_hairband,橙色发带,,,
3377,orange_headwear,orange_headwear,橙色头饰,,,
3378,orange_jacket,orange_jacket,橙色夹克,,,
3379,orange_kimono,orange_kimono,橙色和服,,,
3380,orange_legwear,orange_legwear,橙色裤袜,,,
3381,orange_nails,orange_nails,橙色指甲,,,
3382,orange_neckwear,orange_neckwear,橙色领子,,,
3383,orange_panties,orange_panties,橙色内裤,,,
3384,orange_ribbon,orange_ribbon,橙色丝带,,,
3385,orange_sailor_collar,orange_sailor_collar,橙色水手领,,,
3386,orange_scarf,orange_scarf,橙色围巾,,,
3387,orange_scrunchie,orange_scrunchie,橙色发束,,,
3388,orange_shirt,orange_shirt,橙色衬衫,,,
3389,orange_shorts,orange_shorts,橙色短裤,,,
3390,orange_skirt,orange_skirt,橙色短裙,,,
3391,orange_sky,orange_sky,橙色的天空,,,
3392,orange_slice,orange_slice,片橙,,,
3393,orange_theme,orange_theme,橙色,,,
3394,orb,orb,球体,,,
3395,orc,orc,半兽人,,,
3396,orgasm,orgasm,高潮|绝顶,,,
3397,orgy,orgy,乱交,,,
3398,origami,origami,折纸,,,
3399,otaku,otaku,阿宅|御宅族,,,
3400,other_focus,other_focus,性别不定的非人角色,,,
3401,otoko_no_ko,otoko_no_ko,女装少年|伪娘,,,
3402,otonokizaka_school_uniform,otonokizaka_school_uniform,国立音乃木坂学院女子制服,,,
3403,out-of-frame_censoring,out-of-frame_censoring,关键部位在画面外,,,
3404,out_of_character,out_of_character,不符角色原本性格,,,
3405,out_of_frame,out_of_frame,画里只有一部分,,,
3406,outdoors,outdoors,户外|野战,,,
3407,outline,outline,角色形象有描边,,,
3408,outside_border,outside_border,一部分画到了背景框外面,,,
3409,outstretched_arm,outstretched_arm,伸出手臂,,,
3410,outstretched_arms,outstretched_arms,伸出双臂,,,
3411,outstretched_hand,outstretched_hand,伸出的手,,,
3412,oven_mitts,oven_mitts,隔热手套,,,
3413,over-kneehighs,over-kneehighs,过膝,,,
3414,over-rim_eyewear,over-rim_eyewear,下半无框眼镜,,,
3415,over_shoulder,over_shoulder,扛在肩上,,,
3416,overalls,overalls,工作服,,,
3417,overcoat,overcoat,大衣,,,
3418,overflow,overflow,精液溢出(未拔出),,,
3419,overgrown,overgrown,杂草丛生,,,
3420,oversized_animal,oversized_animal,巨大生物,,,
3421,oversized_clothes,oversized_clothes,过大号的衣服,,,
3422,oversized_object,oversized_object,大件物体,,,
3423,oversized_shirt,oversized_shirt,过大号衬衫,,,
3424,overskirt,overskirt,外裙|套裙,,,
3425,ovum,ovum,卵子,,,
3426,owl,owl,猫头鹰,,,
3427,own_hands_together,own_hands_together,双手合十,,,
3428,p90,p90,P90,,,
3429,pacifier,pacifier,奶嘴,,,
3430,paddle,paddle,桨,,,
3431,padlock,padlock,挂锁,,,
3432,page_number,page_number,页码,,,
3433,pagoda,pagoda,宝塔,,,
3434,pain,pain,疼痛,,,
3435,paint,paint,油漆|涂料|颜料,,,
3436,paint_splatter,paint_splatter,溅上了涂料,,,
3437,paintbrush,paintbrush,画笔,,,
3438,painting,painting,绘画,,,
3439,painting_(object),painting_(object),绘画,,,
3440,paizuri,paizuri,乳交,,,
3441,paizuri_under_clothes,paizuri_under_clothes,着衣乳交,,,
3442,pajamas,pajamas,睡衣,,,
3443,pale_color,pale_color,苍白的颜色,,,
3444,pale_skin,pale_skin,苍白的皮肤,,,
3445,palette,palette,调色板,,,
3446,palm_tree,palm_tree,椰树,,,
3447,palms,palms,手掌,,,
3448,pancake,pancake,薄饼,,,
3449,panda,panda,熊猫,,,
3450,pant_suit,pant_suit,女性穿着西服,,,
3451,panties,panties,内裤|短裤|裤袜,,,
3452,panties_around_one_leg,panties_around_one_leg,一只脚上挂着内裤,,,
3453,panties_aside,panties_aside,内裤挪到一边,,,
3454,panties_on_head,panties_on_head,头上套着内裤,,,
3455,panties_removed,panties_removed,内裤已被脱下,,,
3456,panties_under_buruma,panties_under_buruma,穿在灯笼裤里的内裤,,,
3457,panties_under_pantyhose,panties_under_pantyhose,穿在裤袜里的内裤,,,
3458,pants,pants,裤子,,,
3459,pants_down,pants_down,褪下裤子,,,
3460,pants_pull,pants_pull,拉着裤子,,,
3461,pants_rolled_up,pants_rolled_up,卷起裤脚,,,
3462,panty_lift,panty_lift,把内裤往上扯,,,
3463,panty_peek,panty_peek,微微露出内裤,,,
3464,panty_pull,panty_pull,拉下来的内裤,,,
3465,pantyhose,pantyhose,连裤袜|裤袜,,,
3466,pantyhose_pull,pantyhose_pull,褪下的裤袜,,,
3467,pantylines,pantylines,紧致的裤袜|略透明的裤袜,,,
3468,pantyshot,pantyshot,内裤走光,,,
3469,panzerkampfwagen_iv,panzerkampfwagen_iv,四号战车,,,
3470,papakha,papakha,高加索元素,,,
3471,paper,paper,纸张,,,
3472,paper_airplane,paper_airplane,纸飞机,,,
3473,paper_bag,paper_bag,纸袋,,,
3474,paper_crane,paper_crane,纸鹤,,,
3475,paper_fan,paper_fan,纸扇,,,
3476,paper_lantern,paper_lantern,提灯,,,
3477,paradis_military_uniform,paradis_military_uniform,帕拉迪岛军装,,,
3478,parasol,parasol,阳伞,,,
3479,parfait,parfait,冷糕,,,
3480,park,park,公园,,,
3481,parka,parka,风雪外套,,,
3482,parody,parody,模仿捏他别的作品及人物,,,
3483,parrot,parrot,鹦鹉,,,
3484,parted_bangs,parted_bangs,分开的刘海,,,
3485,parted_lips,parted_lips,张开的嘴唇,,,
3486,partially_colored,partially_colored,部分上色,,,
3487,partially_submerged,partially_submerged,部分淹没,,,
3488,partially_unbuttoned,partially_unbuttoned,解开部分纽扣,,,
3489,partially_unzipped,partially_unzipped,只拉上部分拉链,,,
3490,partially_visible_anus,partially_visible_anus,可以看见一部分肛门,,,
3491,partially_visible_vulva,partially_visible_vulva,可以看见一部分外阴,,,
3492,party_hat,party_hat,派对帽,,,
3493,party_popper,party_popper,派对拉炮,,,
3494,pasta,pasta,意大利面食,,,
3495,pastel_(medium),pastel_(medium),像粉笔蜡笔作画的,,,
3496,pasties,pasties,乳贴,,,
3497,pastry,pastry,油酥糕点,,,
3498,patch,patch,补丁,,,
3499,path,path,路径,,,
3500,patreon_logo,patreon_logo,打了patreon的logo,,,
3501,patreon_username,patreon_username,有patreon用户名,,,
3502,pauldrons,pauldrons,护肩,,,
3503,pavement,pavement,路面,,,
3504,paw_gloves,paw_gloves,兽爪手套,,,
3505,paw_pose,paw_pose,爪子姿势,,,
3506,paw_print,paw_print,爪印图案,,,
3507,paw_shoes,paw_shoes,兽爪鞋,,,
3508,paws,paws,爪子,,,
3509,peace_symbol,peace_symbol,☮(东方仗助衣服上有),,,
3510,peach,peach,桃,,,
3511,peaked_cap,peaked_cap,类似警帽的帽子,,,
3512,pearl_(gemstone),pearl_(gemstone),珍珠,,,
3513,pearl_necklace,pearl_necklace,珍珠项链,,,
3514,pectorals,pectorals,胸肌,,,
3515,pee,pee,尿,,,
3516,peeing,peeing,撒尿|失禁,,,
3517,peeing_self,peeing_self,尿到了自己(身体上)衣服上,,,
3518,peeking,peeking,偷窥,,,
3519,peeking_out,peeking_out,偷窥(的姿态),,,
3520,peeping,peeping,偷窥(强调视角),,,
3521,pegasus,pegasus,天马,,,
3522,pegasus_knight,pegasus_knight,天马骑士,,,
3523,pelvic_curtain,pelvic_curtain,旗袍类衣物的前摆,,,
3524,pen,pen,笔,,,
3525,pencil,pencil,铅笔,,,
3526,pencil_dress,pencil_dress,铅笔裙,,,
3527,pencil_skirt,pencil_skirt,短铅笔裙,,,
3528,pendant,pendant,吊坠,,,
3529,penguin,penguin,企鹅,,,
3530,penguin_hood,penguin_hood,企鹅帽,,,
3531,penis,penis,阴茎,,,
3532,penis_awe,penis_awe,亮“枪”,,,
3533,penis_grab,penis_grab,抓着阴茎,,,
3534,penis_in_panties,penis_in_panties,阴茎勾着内裤,,,
3535,penis_on_face,penis_on_face,阴茎贴着脸,,,
3536,pennant,pennant,三角旗,,,
3537,pentacle,pentacle,五芒星印,,,
3538,pentagram,pentagram,五角星,,,
3539,perineum,perineum,会阴,,,
3540,perky_breasts,perky_breasts,丰满的乳房,,,
3541,perpendicular_paizuri,perpendicular_paizuri,垂直位乳交,,,
3542,person_on_head,person_on_head,小人儿在头上,,,
3543,personality_switch,personality_switch,人格替换,,,
3544,personification,personification,拟人化,,,
3545,perspective,perspective,用了透视画法,,,
3546,pervert,pervert,变态,,,
3547,pet,pet,宠物,,,
3548,pet_bowl,pet_bowl,宠物碗,,,
3549,pet_play,pet_play,宠物play,,,
3550,petals,petals,花瓣,,,
3551,petals_on_liquid,petals_on_liquid,水面上漂着花瓣,,,
3552,petite,petite,娇小的,,,
3553,petticoat,petticoat,衬裙,,,
3554,petting,petting,抚摸,,,
3555,phallic_symbol,phallic_symbol,用来暗示阴茎,,,
3556,phimosis,phimosis,包茎,,,
3557,phone,phone,电话|手机,,,
3558,phone_screen,phone_screen,手机屏幕,,,
3559,phonograph,phonograph,留声机,,,
3560,photo,photo,照片,,,
3561,photo_(object),photo_(object),照片,,,
3562,photo_background,photo_background,照片为背景,,,
3563,photorealistic,photorealistic,很像照片的画,,,
3564,piano,piano,钢琴,,,
3565,picnic,picnic,野餐,,,
3566,picnic_basket,picnic_basket,野餐篮,,,
3567,picture_(object),picture_(object),图中有照片或其他图片,,,
3568,picture_frame,picture_frame,相框,,,
3569,pie,pie,馅饼,,,
3570,pier,pier,突码头,,,
3571,piercing,piercing,穿洞,,,
3572,pig,pig,猪,,,
3573,pigeon-toed,pigeon-toed,萌向的内八腿,,,
3574,piggyback,piggyback,驮着,,,
3575,pill,pill,药丸,,,
3576,pill_earrings,pill_earrings,药丸样式的耳环,,,
3577,pillar,pillar,柱子,,,
3578,pillarboxed,pillarboxed,柱状画布背景,,,
3579,pillow,pillow,枕头,,,
3580,pillow_grab,pillow_grab,抓着枕头,,,
3581,pillow_hat,pillow_hat,睡帽,,,
3582,pillow_hug,pillow_hug,抱枕,,,
3583,pilot,pilot,驾驶员,,,
3584,pilot_suit,pilot_suit,驾驶员专用服,,,
3585,pinafore_dress,pinafore_dress,背心裙|无袖连衣裙,,,
3586,pince-nez,pince-nez,夹鼻眼镜|无脚眼镜,,,
3587,pinching,pinching,掐,,,
3588,pinching_sleeves,pinching_sleeves,掐袖子,,,
3589,pink-framed_eyewear,pink-framed_eyewear,粉色镜框眼镜,,,
3590,pink_apron,pink_apron,粉色围裙,,,
3591,pink_background,pink_background,粉色背景,,,
3592,pink_bikini,pink_bikini,粉色比基尼,,,
3593,pink_blouse,pink_blouse,粉色上衣,,,
3594,pink_bodysuit,pink_bodysuit,粉色紧身衣,,,
3595,pink_bow,pink_bow,粉色蝴蝶结,,,
3596,pink_bra,pink_bra,粉色胸罩,,,
3597,pink_cardigan,pink_cardigan,粉色开口衬衫,,,
3598,pink_choker,pink_choker,粉色项圈,,,
3599,pink_coat,pink_coat,粉色外套,,,
3600,pink_collar,pink_collar,粉色颈圈,,,
3601,pink_dress,pink_dress,粉色连衣裙,,,
3602,pink_eyes,pink_eyes,粉红色的眼睛,,,
3603,pink_flower,pink_flower,粉红色的花,,,
3604,pink_footwear,pink_footwear,粉色鞋类,,,
3605,pink_gloves,pink_gloves,粉色手套,,,
3606,pink_hair,pink_hair,粉红色的头发,,,
3607,pink_hairband,pink_hairband,粉色发带,,,
3608,pink_hakama,pink_hakama,粉色袴,,,
3609,pink_headwear,pink_headwear,粉色头饰,,,
3610,pink_hoodie,pink_hoodie,粉色连帽衫,,,
3611,pink_jacket,pink_jacket,粉色夹克,,,
3612,pink_kimono,pink_kimono,粉色和服,,,
3613,pink_legwear,pink_legwear,粉色裤袜,,,
3614,pink_leotard,pink_leotard,粉色连身衣,,,
3615,pink_lips,pink_lips,粉色的嘴唇,,,
3616,pink_lipstick,pink_lipstick,粉红唇膏,,,
3617,pink_nails,pink_nails,粉色指甲,,,
3618,pink_neckwear,pink_neckwear,粉色领子,,,
3619,pink_panties,pink_panties,粉色内裤,,,
3620,pink_pants,pink_pants,粉色裤子,,,
3621,pink_ribbon,pink_ribbon,粉色丝带,,,
3622,pink_rose,pink_rose,粉红玫瑰,,,
3623,pink_sailor_collar,pink_sailor_collar,粉色水手领,,,
3624,pink_scarf,pink_scarf,粉色围巾,,,
3625,pink_scrunchie,pink_scrunchie,粉色发束,,,
3626,pink_shirt,pink_shirt,粉色衬衫,,,
3627,pink_shorts,pink_shorts,粉色短裤,,,
3628,pink_skin,pink_skin,粉色皮肤,,,
3629,pink_skirt,pink_skirt,粉色短裙,,,
3630,pink_sleeves,pink_sleeves,粉色袖子,,,
3631,pink_sweater,pink_sweater,粉色毛衣,,,
3632,pink_swimsuit,pink_swimsuit,粉色泳衣,,,
3633,pink_theme,pink_theme,粉色主题,,,
3634,pink_towel,pink_towel,粉色毛巾,,,
3635,pink_vest,pink_vest,粉色背心,,,
3636,pink_wings,pink_wings,粉色翅膀,,,
3637,pinky_out,pinky_out,伸出小拇指,,,
3638,pinstripe_pattern,pinstripe_pattern,细条纹图案,,,
3639,pipe,pipe,管子,,,
3640,pipes,pipes,管道,,,
3641,pirate,pirate,海盗,,,
3642,pirate_hat,pirate_hat,海盗帽,,,
3643,pistol,pistol,手枪,,,
3644,pith_helmet,pith_helmet,木髓遮阳帽,,,
3645,pixel_art,pixel_art,像素绘,,,
3646,pixelated,pixelated,像素化,,,
3647,pizza,pizza,披萨,,,
3648,plaid,plaid,格子呢图案,,,
3649,plaid_background,plaid_background,格子呢背景,,,
3650,plaid_bikini,plaid_bikini,格子呢比基尼,,,
3651,plaid_bow,plaid_bow,格子呢蝴蝶结,,,
3652,plaid_dress,plaid_dress,格子呢连衣裙,,,
3653,plaid_neckwear,plaid_neckwear,格子呢领子,,,
3654,plaid_panties,plaid_panties,格子呢内裤,,,
3655,plaid_pants,plaid_pants,格子呢裤子,,,
3656,plaid_scarf,plaid_scarf,格子呢围巾,,,
3657,plaid_shirt,plaid_shirt,格子呢衬衫,,,
3658,plaid_skirt,plaid_skirt,格子呢短裙,,,
3659,plaid_vest,plaid_vest,格子呢背心,,,
3660,planet,planet,行星,,,
3661,plant,plant,植物,,,
3662,plant_girl,plant_girl,娘化植物,,,
3663,plantar_flexion,plantar_flexion,足底屈曲,,,
3664,planted_sword,planted_sword,往地上插的剑,,,
3665,planted_weapon,planted_weapon,往地上插的武器,,,
3666,plastic_bag,plastic_bag,塑料袋,,,
3667,plate,plate,盘子,,,
3668,plate_armor,plate_armor,板甲,,,
3669,platform_footwear,platform_footwear,平台鞋,,,
3670,platinum_blonde_hair,platinum_blonde_hair,白金色头发,,,
3671,playboy_bunny_leotard,playboy_bunny_leotard,兔女郎连身衣,,,
3672,player_2,player_2,2P玩家角色风格颜色替换,,,
3673,playing,playing,在玩耍的,,,
3674,playing_card,playing_card,扑克牌,,,
3675,playing_games,playing_games,打游戏,,,
3676,playing_instrument,playing_instrument,演奏乐器,,,
3677,playstation_portable,playstation_portable,掌机,,,
3678,pleated_dress,pleated_dress,百褶连衣裙,,,
3679,pleated_skirt,pleated_skirt,百褶裙,,,
3680,plectrum,plectrum,拨片,,,
3681,plugsuit,plugsuit,EVA驾驶员服,,,
3682,plump,plump,身材丰满的,,,
3683,plunging_neckline,plunging_neckline,深领,,,
3684,pocket,pocket,口袋,,,
3685,pocket_watch,pocket_watch,怀表,,,
3686,pocky,pocky,百奇,,,
3687,pocky_day,pocky_day,百奇日,,,
3688,pocky_kiss,pocky_kiss,百奇游戏,,,
3689,pointer,pointer,指示棒,,,
3690,pointing,pointing,用手指着,,,
3691,pointing_at_self,pointing_at_self,指着自己,,,
3692,pointing_at_viewer,pointing_at_viewer,指向看图的人,,,
3693,pointing_up,pointing_up,向上指,,,
3694,pointless_censoring,pointless_censoring,敷衍的打码,,,
3695,pointless_condom,pointless_condom,有套子但还是内射了,,,
3696,pointy_ears,pointy_ears,妖精耳,,,
3697,pointy_footwear,pointy_footwear,尖头鞋,,,
3698,pointy_hair,pointy_hair,带着尖角的发型,,,
3699,poke_ball,poke_ball,精灵球,,,
3700,poke_ball_(basic),poke_ball_(basic),基础红白精灵球,,,
3701,poke_ball_print,poke_ball_print,精灵球图案,,,
3702,poke_ball_theme,poke_ball_theme,精灵球主题,,,
3703,pokedex_number,pokedex_number,宝可梦图鉴编号,,,
3704,pokemon_(creature),pokemon_(creature),口袋妖怪(生物)|宝可梦,,,
3705,pokemon_on_head,pokemon_on_head,头上的口袋妖怪,,,
3706,pokemon_on_shoulder,pokemon_on_shoulder,肩上的口袋妖怪,,,
3707,poker_chip,poker_chip,扑克筹码,,,
3708,poking,poking,戳,,,
3709,polar_chaldea_uniform,polar_chaldea_uniform,极地迦勒底制服,,,
3710,pole,pole,杆子,,,
3711,pole_dancing,pole_dancing,钢管舞,,,
3712,polearm,polearm,长柄武器,,,
3713,police,police,警察,,,
3714,police_uniform,police_uniform,警服,,,
3715,policewoman,policewoman,女警,,,
3716,polka_dot,polka_dot,圆斑点,,,
3717,polka_dot_background,polka_dot_background,圆斑背景,,,
3718,polka_dot_bikini,polka_dot_bikini,圆斑比基尼,,,
3719,polka_dot_bow,polka_dot_bow,圆斑蝴蝶结,,,
3720,polka_dot_bra,polka_dot_bra,圆斑胸罩,,,
3721,polka_dot_legwear,polka_dot_legwear,圆斑裤袜,,,
3722,polka_dot_panties,polka_dot_panties,圆斑内裤,,,
3723,polka_dot_scrunchie,polka_dot_scrunchie,圆斑发束,,,
3724,polka_dot_swimsuit,polka_dot_swimsuit,圆斑泳衣,,,
3725,polo_shirt,polo_shirt,马球衫,,,
3726,polos_crown,polos_crown,波洛斯皇冠,,,
3727,pom_pom_(clothes),pom_pom_(clothes),小绒球(衣物挂件),,,
3728,pompadour,pompadour,蓬帕杜发型,,,
3729,poncho,poncho,穗饰披巾|雨披,,,
3730,pond,pond,池塘,,,
3731,ponytail,ponytail,马尾,,,
3732,pool,pool,泳池,,,
3733,pool_ladder,pool_ladder,泳池扶梯,,,
3734,poolside,poolside,在泳池边,,,
3735,popcorn,popcorn,爆米花,,,
3736,popped_collar,popped_collar,竖起来的衣领,,,
3737,popsicle,popsicle,冰棒|棒冰,,,
3738,porch,porch,门廊,,,
3739,porkpie_hat,porkpie_hat,道士帽,,,
3740,pornography,pornography,色情刊物|色情片,,,
3741,portrait,portrait,半身像,,,
3742,pose,pose,姿势,,,
3743,poster_(object),poster_(object),海报,,,
3744,pot,pot,锅,,,
3745,potato,potato,土豆,,,
3746,potato_chips,potato_chips,薯片,,,
3747,potion,potion,药水,,,
3748,potted_plant,potted_plant,盆栽,,,
3749,pouch,pouch,(贴身的)小袋,,,
3750,pouring,pouring,浇注|倾倒,,,
3751,pout,pout,撅嘴,,,
3752,pov,pov,第一人称视角,,,
3753,pov_crotch,pov_crotch,看向裤裆的视角,,,
3754,pov_hands,pov_hands,手伸来方向的视角,,,
3755,power_armor,power_armor,动力装甲,,,
3756,power_lines,power_lines,电线,,,
3757,power_suit,power_suit,动能服,,,
3758,power_symbol,power_symbol,电源符号,,,
3759,pravda_military_uniform,pravda_military_uniform,真理学院军装,,,
3760,pravda_school_uniform,pravda_school_uniform,真理学院校服,,,
3761,prayer_beads,prayer_beads,念珠,,,
3762,praying,praying,祈祷,,,
3763,precum,precum,先走汁,,,
3764,pregnant,pregnant,怀孕,,,
3765,prehensile_hair,prehensile_hair,活体头发|可念动的头发,,,
