id,name,t_name,is_nsfw,desc,remarks,c_id,update_times
16835,kuro293939 (rasberry),kuro293939 (覆盆子),0,,,2799,
16836,kuroame (kurinohana),kuroame (kurinohana),0,,,2799,
16837,kuroba dam,黑场大坝,0,,,3101,
16838,kuroba kaito,黑羽快斗,0,,,3101,
16839,kuroba rapid,黑羽快速,0,,,3101,
16840,kuroba u,黑羽你,0,,,3101,
16841,kurobe natsumi (shiromanta),黑部夏海 (shiromanta),0,,,2799,
16842,kuroboshi kouhaku,黑星红白,0,,,3101,
16843,kurobuta gekkan,黑猪月刊,0,,,3101,
16844,kurochijo,黑千丈,0,,,3101,
16845,kurochiroko,黑千郎子,0,,,3101,
16846,kuroda (nanchara flight),黑田 (nanchara 航班),0,,,2799,
16847,kuroda akimi,黑田明见,0,,,3101,
16848,kuroda bb,黑田bb,0,,,3101,
16849,kuroda kazuya,黑田和也,0,,,3101,
16850,kuroda kunika,黑田国花,0,,,2312,
16851,kurodani yamame,黑谷山梅,0,,,2501,
16852,kurodeko,黑出子,0,,,3101,
16853,kuroduki (pieat),黑杜基 (pieat),0,,,2799,
16854,kuroe (sugarberry),黑江（甘莓）,0,,,2799,
16855,kuroe shizuku,黑江雫,0,,,3101,
16856,kuroe shizuku (cosplay),黑江雫（角色扮演）,0,,,1708,
16857,kuroeda-san,黑枝山,0,,,2501,
16858,kuroemon,黑右卫门,0,,,3101,
16859,kurofude anna,黑风手安娜,0,,,2104,
16860,kurogane gin,黑金杜松子酒,0,,,3101,
16861,kurogane no linebarrel,黑金线筒,0,,,3101,
16862,kuroganeruto,黑金人,0,,,3101,
16863,kurogarasu,黑鹰,0,,,3101,
16864,kurohanya (niliu chahui),黑羽屋（泥流茶会）,0,,,2799,
16865,kurohara yuu,黑原悠,0,,,3101,
16866,kuroi (liar-player),黑井（骗子）,0,,,2799,
16867,kuroi mato,黑井间藤,0,,,3101,
16868,kuroi mimei,黑井美美,0,,,3101,
16869,kuroi moyamoya,黑井烟屋,0,,,3101,
16870,kuroi nanako,黑井菜菜子,0,,,3101,
16871,kuroi nyan,黑井年,0,,,3101,
16872,kuroi suna,黑井须菜,0,,,3101,
16873,kuroi susumu,黑井进,0,,,3101,
16874,kuroihato,黑井鸠,0,,,3101,
16875,kuroimori,黑森,0,,,3101,
16876,kuroino (kuroyashiro),黑野 (kuroyashiro),0,,,2799,
16877,kuroinu ~kedakaki seijo wa hakudaku ni somaru~,kuroinu ~kedakaki seijo wa hakudaku ni somaru~,0,,,3101,
16878,kuroka (high school dxd),黑冈（高中 dxd）,0,,,2799,
16879,kurokaji,黑鹿路,0,,,3101,
16880,kurokami fubuki,黑上吹雪,0,,,3101,
16881,kurokami medaka,黑上鳉,0,,,3101,
16882,kurokan (kokkyou oudan),kurokan (kokkyou oudan),0,,,2799,
16883,kurokawa (silve),黑川（银）,0,,,2799,
16884,kurokawa chiaki,黑川千秋,0,,,3101,
16885,kurokawa eren,黑川二连,0,,,3101,
16886,kurokawa izumi,黑川泉,0,,,3101,
16887,kurokawa makoto,黑川诚,0,,,3101,
16888,kurokawa otogi,黑川乙木,0,,,3101,
16889,kurokaze no sora,黑风之空,0,,,3101,
16890,kuroki (ma-na-tu),黑木 (ma-na-tu),0,,,2799,
16891,kuroki rei,黑木玲,0,,,3101,
16892,kuroki tomoki,黑木智树,0,,,2315,
16893,kuroki tomoko,黑木智子,0,,,3101,
16894,kuroki tsutomu,黑木 tsutomu,0,,,3101,
16895,kurokin,黑金,0,,,3101,
16896,kuroko no basuke,黑子之助,0,,,3101,
16897,kuroko tetsuya,黑子哲也,0,,,3101,
16898,kurokoeda,黑小枝126,0,,,3101,
16899,kurokoma saki,黑驹崎,0,,,3101,
16900,kurokoori,黑织,0,,,3101,
16901,kurokoshou (emuburemu123),黑工庄 (emuburemu123),0,,,2799,
16902,kurokuro,黑六郎,0,,,3101,
16903,kuromame (8gou),黑豆 (8gou),0,,,2799,
16904,kuromari (runia),kuromari（鲁尼亚）,0,,,2799,
16905,kuromayu,黑汤,0,,,3101,
16906,kuromi,黑见,0,,,3101,
16907,kuromiya,黑宫,0,,,3101,
16908,kuromiya raika,黑宫莱卡,0,,,3101,
16909,kuromori yako,黑森矢子,0,,,3101,
16910,kuromorimine (emblem),黑森峰（徽章）,0,,,2799,
16911,kuromorimine military uniform,黑森峰军装,0,,,3101,
16912,kuromorimine school uniform,黑森峰校服,0,,,1805,
16913,kuromu (underporno),kuromu (underporno),0,,,2799,
16914,kuromukuro,黑黒,0,,,3101,
16915,kurona,库罗纳,0,,,3101,
16916,kuronami (lvi),黑波 (lvi),0,,,2799,
16917,kuroneko douji,黑猫童子,0,,,3101,
16918,kuroneko liger,黑猫狮虎,0,,,3101,
16919,kuroneko no toorimichi,黑猫的通道,0,,,3101,
16920,kuronezumi,黑住,0,,,3101,
16921,kurono,黑野,0,,,3101,
16922,kurono kito,黑野鬼户,0,,,3101,
16923,kurono kurumu,黑野久留木,0,,,3101,
16924,kurono mitsuki,黑野美月,0,,,3101,
16925,kurono nekomaru,黑野猫丸,0,,,3101,
16926,kurono yuu,黑野悠,0,,,3101,
16927,kurono yuzuko,黑野柚子,0,,,3101,
16928,kuronohana,黑花,0,,,2312,
16929,kuronuko neero,黑猫尼禄,0,,,3101,
16930,kuronuma sawako,黑沼泽和子,0,,,3101,
16931,kuronyan,库伦扬,0,,,3101,
16932,kuroo tetsurou,黑尾铁郎,0,,,3101,
16933,kuroonehalf,kuroonehalf,0,,,3101,
16934,kurorichin,黑里金,0,,,3101,
16935,kurororo rororo,黑罗罗罗罗罗,0,,,3101,
16936,kurosaki chitose,黑崎千岁,0,,,3101,
16937,kurosaki ichigo,黑崎一护,0,,,3101,
16938,kurosaki mea,黑崎 mea,0,,,3101,
16939,kurosaki ruri,黑崎琉璃,0,,,3101,
16940,kurosawa dia,黑泽明直径,0,,,3101,
16941,kurosawa kiyotaka,黑泽清隆,0,,,3101,
16942,kurosawa rin (aikatsu!),黑泽凛 (aikatsu!),0,,,2799,
16943,kurosawa ruby,黑泽红宝石,0,,,2304,
16944,kurosawa tetsu,黑泽哲,0,,,3101,
16945,kurose kousuke,黑濑康介,0,,,3101,
16946,kuroshinki,黑神木,0,,,3101,
16947,kuroshio (kancolle),黑潮 (kancolle),0,,,2709,
16948,kuroshio kai ni (kancolle),黑潮改二 (kancolle),0,,,2709,
16949,kuroshiro (ms-2420),黑四郎 (ms-2420),0,,,2799,
16950,kuroshiro00,黑城00,0,,,3101,
16951,kuroshitsuji,黑执事,0,,,3101,
16952,kurosu aroma,黑须香气,0,,,3101,
16953,kurosuke (nora),黑助（诺拉）,0,,,2602,
16954,kurosususu,黑苏苏苏,0,,,3101,
16955,kurot,库洛特,0,,,3101,
16956,kurotama,黑玉,0,,,3101,
16957,kurotofu,黑豆腐,0,,,3101,
16958,kurotsuchi nemu,黑土内木,0,,,3101,
16959,kurou (bcrow),九郎 (bcrow),0,,,2799,
16960,kurou (quadruple zero),kurou（四个零）,0,,,2799,
16961,kurousagi (mondaiji),黑兔（mondaiji）,0,,,2799,
16962,kurousagi yuu,黑鹭优,0,,,3101,
16963,kurowa,黑轮,0,,,3101,
16964,kurowa (curowa),黑羽 (curowa),0,,,2799,
16965,kurowan,黑丸,0,,,3101,
16966,kurowana,黑花,0,,,2312,
16967,kuroya shinobu,黑屋忍,0,,,3101,
16968,kuroyukihime,黑雪姬,0,,,3101,
16969,kurozako,黑座子,0,,,3101,
16970,kurozawa yui,黑泽结衣,0,,,1898,
16971,kurugaya yuiko,栗谷结子,0,,,3101,
16972,kurukuru (sekai seifuku),kurukuru (sekai seifuku),0,,,2799,
16973,kurukurumagical,kurukurumagical,0,,,3101,
16974,kurumi (kantoku),kurumi (kantoku),0,,,2799,
16975,kurumi (lycoris recoil),kurumi（石蒜反冲）,0,,,2304,
16976,kurumi (recycllamo),kurumi (recycllamo),0,,,2799,
16977,kurumi (touhou),久留美（东方）,0,,,2799,
16978,kurumi erika,kurumi erika,0,,,3101,
16979,kurumi momoka,久留美桃香,0,,,3101,
16980,kurumi noah,久留美诺亚,0,,,3101,
16981,kurun (kurun777),库润 (kurun777),0,,,2799,
16982,kururi,库鲁里,0,,,3101,
16983,kururu (little princess),kururu（小公主）,0,,,2799,
16984,kururu (rhapsody),kururu（狂想曲）,0,,,2799,
16985,kururugi suzaku,黑木朱雀,0,,,3101,
16986,kurusu kanako,来栖加奈子,0,,,3101,
16987,kurusu kimihito,来栖君仁,0,,,3101,
16988,kurusu shou,久留寿,0,,,3101,
16989,kurusu tatsuya,来栖达也,0,,,3101,
16990,kurusu tomari,kurusu tomari,0,,,3101,
16991,kurusugawa ayaka,来栖川绫香,0,,,3101,
16992,kurusugawa himeko,来栖川姬子,0,,,3101,
16993,kurusugawa serika,来栖川芹香,0,,,3101,
16994,kuruton486,kuruton486,0,,,3101,
16995,kusaba (kusabashiki),草场 (kusabashiki),0,,,2316,
16996,kusada souta,草田相太,0,,,2316,
16997,kusagami style,草上风格,0,,,1108,
16998,kusahagane,草羽根,0,,,2316,
16999,kusaka kokage,日坂小影,0,,,3101,
17000,kusaka souji,草坂总司,0,,,2316,
17001,kusakabe (kusakabeworks),kusakabe (kusakabeworks),0,,,2799,
17002,kusakabe maron,日下马龙,0,,,3101,
17003,kusakabe mei,日下明,0,,,3101,
17004,kusakabe misao,日下美尾,0,,,3101,
17005,kusakabe satsuki,日下小月,0,,,3101,
17006,kusakabe wakaba,日下若叶,0,,,3101,
17007,kusakabe yuuki (to heart 2),kusakabe yuuki (to heart 2),0,,,2799,
17008,kusakami akira,草上晃,0,,,2316,
17009,kusakanmuri,kusakanmuri,0,,,3101,
17010,kusana (dudqja602),kusana (dudqja602),0,,,2799,
17011,kusanagi kaoru,草薙薰184,0,,,2316,
17012,kusanagi kyou,草薙镜,0,,,2316,
17013,kusanagi motoko,草薙元子,0,,,2316,
17014,kusanagi nene,草薙内宁,0,,,2316,
17015,kusanagi tonbo,草薙洞房,0,,,2316,
17016,kusano (torisukerabasu),草野 (torisukerabasu),0,,,2316,
17017,kusano houki,草野报喜,0,,,2316,
17018,kusano shinta,草野真太,0,,,2316,
17019,kusari hime: euthanasia,kusari 姬：安乐死,0,,,3101,
17020,kusarigama,草镰,0,,,2316,
17021,kusazuri,草折,0,,,2316,
17022,kuse (0201),久濑 (0201),0,,,2799,
17023,kushida you,栉田你155,0,,,3101,
17024,kushidama minaka,串玉水中,0,,,3101,
17025,kushieda minori,栉枝小菜,0,,,3101,
17026,kushizaki (vtuber),串崎（vtuber）,0,,,2799,
17027,kuso miso technique,kuso 味噌技术,0,,,3101,
17028,kuso otoko,kuso otoko,0,,,3101,
17029,kuso zako choroin nishiga hachi,kuso zako choroin nishiga hachi,0,,,3101,
17030,kusugawa sasara,kusugawa sasara,0,,,3101,
17031,kusuha mizuha,楠羽水叶,0,,,3101,
17032,kusukusu,kusukusu,0,,,3101,
17033,kusunoki midori,楠木绿,0,,,3101,
17034,kusunoki shio,楠木盐,0,,,3101,
17035,kusunoki yukimura,楠木幸村,0,,,3101,
17036,kusuribe,kusuribe,0,,,3101,
17037,kusuriuri (mononoke),kusuriuri（幽灵）,0,,,2799,
17038,kutan,库坦,0,,,3101,
17039,kutata,苦田,0,,,3101,
17040,kutsuki kai,沣木改,0,,,3101,
17041,kutsuno,沓野,0,,,3101,
17042,kuuchuu yousai,苦楚幽思,0,,,3101,
17043,kuune rin,久云凛,0,,,3101,
17044,kuuro kuro,kuuro kuro,0,,,3101,
17045,kuurunaitsu,苦无日,0,,,3101,
17046,kuwabara kazuma,桑原和马,0,,,3101,
17047,kuwada yuuki,桑田优树,0,,,2315,
17048,kuwahara sayako,桑原沙耶子,0,,,3101,
17049,kuwahara taiki,桑原太机,0,,,3101,
17050,kuwashima rein,桑岛缰绳,0,,,3101,
17051,kuwata leon,桑田莱昂,0,,,3101,
17052,kuwayama chiyuki,桑山千雪,0,,,2501,
17053,kuya (hey36253625),kuya (hey36253625),0,,,2799,
17054,kuziaaizuk,库兹艾祖克,0,,,3101,
17055,kuzu (miduhana),葛（miduhana）,0,,,2799,
17056,kuzu kow,葛根口,0,,,3101,
17057,kuzuha (nijisanji),葛叶 (nijisanji),0,,,2799,
17058,kuzuki souichirou,九月总一郎,0,,,3101,
17059,kuzumiya yuyu,九宫悠悠,0,,,3101,
17060,kuzumomo,kuzumomo,0,,,3101,
17061,kuzumosu,苦瓜,0,,,3101,
17062,kuzunoha raidou,kuzunoha raidou,0,,,3101,
17063,kuzuryuu fuyuhiko,九头龙冬彦,0,,,3101,
17064,kuzuryuu kennosuke,九头龙剑之助,0,,,3101,
17065,kuzuvine,葛藤,0,,,3101,
17066,kv-2,千伏-2,0,,,3101,
17067,kvlen,克伦,0,,,3101,
17068,kws,千瓦,0,,,3101,
17069,ky kiske,凯斯基,0,,,3101,
17070,ky.,肯塔基州.,0,,,3101,
17071,kyabakurabakufu,kyabakurabakufu,0,,,3101,
17072,kyan reki,kyan reki,0,,,3101,
17073,kyapinetzu,kyapinetzu,0,,,3101,
17074,kyjsogom,京津冀,0,,,3101,
17075,kyle broflovski,凯尔·布罗夫洛夫斯基,0,,,3101,
17076,kylin,麒麟,0,,,3101,
17077,kyo (kuroichigo),京 (kuroichigo),0,,,2799,
17078,kyo-hei (kyouhei),京平 (kyouhei),0,,,2799,
17079,kyoeiki,共荣机,0,,,3101,
17080,kyogoku shin,京极新,0,,,3101,
17081,kyogoku-uru,京极鲁,0,,,3101,
17082,kyogre,约格雷,0,,,3101,
17083,kyoichi (live a hero),京一（活出英雄）,0,,,2799,
17084,kyoko (kunio-kun),杏子 (kunio-kun),0,,,2799,
17085,kyokou suiri,京口水里,0,,,3101,
17086,kyoku tou,极头,0,,,3101,
17087,kyokucho,京町,0,,,3101,
17088,kyokugen dasshutsu,极玄大寿,0,,,3101,
17089,kyokutou hentai samurai,kyokutou 无尽的武士,0,,,3101,
17090,kyon,基恩,0,,,3101,
17091,kyon no imouto,kyon no imouto,0,,,3101,
17092,kyonko,千古,0,,,3101,
17093,kyoto,京都,0,,,3101,
17094,kyoto animation,京都动画,0,,,3101,
17095,kyou (fr39),京 (fr39),0,,,2799,
17096,kyou (ningiou),京（宁欧）,0,,,2799,
17097,kyou 039,京039185,0,,,3101,
17098,kyou zip,京拉链,0,,,2602,
17099,kyouda suzuka,京田铃鹿,0,,,3101,
17100,kyougoku touya,京极刀矢,0,,,3101,
17101,kyouichi,京一,0,,,3101,
17102,kyouka (princess connect!),kyouka（公主连接！）,0,,,2707,
17103,kyoukai no kanata,结界之花 588,0,,,2312,
17104,kyoumachi seika,京町制化,0,,,3101,
17105,kyouna,京奈,0,,,3101,
17106,kyouno,京野,0,,,3101,
17107,kyouno madoka,京野小圆,0,,,2610,
17108,kyouran kazoku nikki,香兰花油 nikki,0,,,2312,
17109,kyousaku,京作,0,,,3101,
17110,kyousaru,京猿,0,,,3101,
17111,kyousougiga,京秀嘉,0,,,3101,
17112,kyoutsuugengo,京通玄吾,0,,,3101,
17113,kyouyama anna,京山安娜,0,,,2501,
17114,kyoyakyo,京药京,0,,,3101,
17115,kyubey,久别,0,,,3101,
17116,kyubey (cosplay),kyubey (角色扮演),0,,,1708,
17117,kyudoli,久道里,0,,,3101,
17118,kyufe,久飞,0,,,3101,
17119,kyukkyu-kun,急急君,0,,,3101,
17120,kyurem,酋雷姆,0,,,3101,
17121,kyuri,千里,0,,,3101,
17122,kyuri tizu,kyuri tizu,0,,,3101,
17123,kyururu (kemono friends),kyururu (kemono 朋友),0,,,2607,
17124,kyutai x,久泰 x,0,,,3101,
17125,kyuuba melo,久巴甜瓜,0,,,3101,
17126,kyuubi,九尾,0,,,3101,
17127,kyuudou,九豆,0,,,3101,
17128,kyuukon (qkonsan),kyuukon (qkonsan),0,,,2799,
17129,kyuuri (miyako),kyuuri (宫古),0,,,2799,
17130,kyuuso inukami,九总犬神,0,,,3101,
17131,kyuutou (kyuutouryuu),九头 (kyuutouryuu),0,,,2799,
17132,kz nagomiya,kz 名古宫,0,,,3101,
17133,kz oji,kz王子,0,,,3101,
17134,kztk,kztk,0,,,3101,
17135,l (death note),l（死亡笔记）,0,,,2799,
17136,l (matador),l (斗牛士),0,,,2799,
17137,l hakase,l hakase,0,,,3101,
17138,l ract,ract,0,,,3101,
17139,l-elf,小精灵,0,,,3101,
17140,l85,l85,0,,,3101,
17141,la pluma (arknights),la pluma（方舟之夜）,0,,,2710,
17142,la pucelle,拉普塞尔,0,,,2602,
17143,la pucelle (mahoiku),la pucelle (mahoiku),0,,,2799,
17144,la+ darknesss,la+ 黑暗,0,,,3101,
17145,la-na,拉娜,0,,,2602,
17146,lab zero games,零实验室游戏,0,,,3101,
17147,labcoat,实验服,0,,,1805,
17148,label girl (dipp),标签女孩 (dipp),0,,,2799,
17149,laboratory,实验室,0,,,3101,
17150,labret piercing,labret 穿孔,0,,,3101,
17151,labrys (persona),实验室（角色）,0,,,1701,
17152,laby (elsword),实验室（艾斯之剑）,0,,,2799,
17153,lace,蕾丝,0,,,3101,
17154,lace border,花边边框,0,,,2312,
17155,lace bra,蕾丝文胸,0,,,1802,
17156,lace choker,蕾丝项链,0,,,1904,
17157,lace collar,蕾丝领,0,,,3101,
17158,lace legwear,蕾丝裤袜,0,,,1810,
17159,lace sleeves,蕾丝袖,0,,,3101,
17160,lace trim,蕾丝饰边,0,,,3101,
17161,lace-trimmed bikini,蕾丝边比基尼,0,,,1812,
17162,lace-trimmed bow,蕾丝饰蝴蝶结,0,,,3101,
17163,lace-trimmed choker,蕾丝边饰短项链,0,,,1904,
17164,lace-trimmed collar,蕾丝边领,0,,,3101,
17165,lace-trimmed garter belt,蕾丝饰边吊袜腰带,0,,,1807,
17166,lace-trimmed hairband,蕾丝边饰发带,0,,,1605,
17167,lace-trimmed legwear,蕾丝边裤,0,,,1810,
17168,lace-trimmed ribbon,蕾丝边饰带,0,,,3101,
17169,lace-trimmed skirt,蕾丝边饰半身裙,0,,,1811,
17170,lace-trimmed sleeves,蕾丝边袖,0,,,3101,
17171,lace-up,系带,0,,,3101,
17172,lace-up boots,系带靴,0,,,3101,
17173,lace-up top,系带上衣,0,,,1898,
17174,lachesis (fire emblem),lachesis（火徽）,0,,,2799,
17175,lack,缺乏,0,,,3101,
17176,laco soregashi,拉科·索雷加什,0,,,2602,
17177,lacrosse,曲棍球,0,,,3101,
17178,lacrosse stick,曲棍球棒,0,,,3101,
17179,lactating into cup,哺乳到杯子里,0,,,3004,
17180,lactation through clothes,穿衣服哺乳,0,,,1701,
17181,lacus clyne,拉克斯克莱恩,0,,,2602,
17182,ladder,梯子,0,,,3101,
17183,ladic,拉丁语,0,,,2602,
17184,ladies versus butlers!,女士与管家！,0,,,3101,
17185,ladle,钢包,0,,,3101,
17186,lady (devil may cry),女士（魔鬼可能会哭）,0,,,2799,
17187,lady bat,女蝙蝠,0,,,3101,
17188,lady maria of the astral clocktower,星界钟楼的玛丽亚夫人,0,,,3101,
17189,ladybug,瓢虫,0,,,2314,
17190,ladybug (character),瓢虫（字符）,0,,,2314,
17191,laegjarn (fire emblem),laegjarn（火徽）,0,,,2799,
17192,laevatein (fire emblem),laevatein（火徽）,0,,,2799,
17193,laevatein (touhou),laevatein (东方),0,,,2799,
17194,laffey (azur lane),拉菲（碧蓝航线）,0,,,2703,
17195,lafiel,拉菲尔,0,,,2602,
17196,lafter frankland,弗兰克兰,0,,,3101,
17197,lagann,拉甘,0,,,2602,
17198,laguna loire,拉古纳卢瓦尔河,0,,,2602,
17199,laharl,拉哈尔,0,,,2602,
17200,laharl-chan,拉哈尔陈,0,,,2602,
17201,lahmu (fate),拉穆（命运）,0,,,2606,
17202,lailah (tales),莱拉（故事）,0,,,2602,
17203,lain paterson,莱恩帕特森,0,,,3101,
17204,lainart,莱纳特,0,,,3101,
17205,laios thorden,莱奥斯索登,0,,,3101,
17206,lake,湖,0,,,3101,
17207,lakilolom,拉基洛隆,0,,,2602,
17208,lakshmibai (fate),lakshmibai（命运）,0,,,2606,
17209,lala (monster musume),啦啦（怪物娘们）,0,,,2799,
17210,lala satalin deviluke,lala satalin deviluke,0,,,3101,
17211,lala tramont,拉拉特拉蒙,0,,,2602,
17212,lalafell,拉拉菲尔,0,,,2602,
17213,lalah sune,lalah sune,0,,,3101,
17214,lalala222,拉拉拉222,0,,,2602,
17215,lam (ramdayo),林 (ramdayo),0,,,2799,
17216,lamb,羊肉,0,,,3101,
17217,lamb-oic029,羔羊-oic029,0,,,3101,
17218,lambda (kusowarota),拉姆达 (kusowarota),0,,,2602,
17219,lambda-11,λ-11,0,,,3101,
17220,lambdadelta,λdelta,0,,,3101,
17221,lambent light,发光灯,0,,,3101,
17222,lamborghini,兰博基尼,0,,,3101,
17223,lamia,喇嘛,0,,,3101,
17224,lamia hygieia,lamia hygieia,0,,,3101,
17225,lamia loveless,拉米亚无爱,0,,,2602,
17226,lamp,灯,0,,,3101,
17227,lampent,灯,0,,,3101,
17228,lamppost,灯柱,0,,,3101,
17229,lampshade,灯罩,0,,,3101,
17230,lan hikari (mega man),兰光（巨人）,0,,,2799,
17231,lan mao akko,蓝猫阿可,0,,,3101,
17232,lana (pokemon),拉娜（宠物小精灵）,0,,,2708,
17233,lana's mother (pokemon),拉娜的妈妈（口袋妖怪）,0,,,2708,
17234,lance,长矛,0,,,3101,
17235,lance (pokemon),长矛（口袋妖怪）,0,,,2708,
17236,lance of longinus,长矛,0,,,3101,
17237,lancelot (fate/grand order),lancelot（命运/大订单）,0,,,2606,
17238,lancelot (fate/zero),lancelot（命运/零）,0,,,2606,
17239,lancelot (granblue fantasy),lancelot（碧蓝幻想）,0,,,2704,
17240,landing,着陆,0,,,3101,
17241,landing gear,起落架,0,,,3101,
17242,landmark,地标,0,,,3101,
17243,landolt tamaki,兰多尔特玉木,0,,,3101,
17244,landscape,景观,0,,,3101,
17245,lane line,车道线,0,,,3101,
17246,langbazi,浪八子,0,,,3101,
17247,langley1000,兰利1000,0,,,3101,
17248,langrisser,朗格里瑟,0,,,3101,
17249,lansane,兰桑,0,,,3101,
17250,lantern,灯笼,0,,,3101,
17251,lantern festival,元宵节,0,,,3101,
17252,lantern on liquid,液体灯笼,0,,,3101,
17253,lanturn,灯笼,0,,,3101,
17254,lanxi zhen,兰溪镇,0,,,3101,
17255,lanyard,挂绳,0,,,3101,
17256,lanzi (415460661),蓝子 (415460661),0,,,2799,
17257,lao jiu,老酒,0,,,3101,
17258,lao meng,老孟,0,,,3101,
17259,laoan,老安,0,,,3101,
17260,lap,圈,0,,,3101,
17261,lap pillow,膝枕,0,,,3101,
17262,lap pillow invitation,膝枕请柬,0,,,3101,
17263,lapel,翻领,0,,,3101,
17264,lapel pin,翻领别针,0,,,3101,
17265,laphicet (tales),laphicet（故事）,0,,,2799,
17266,lapis lazuli (houseki no kuni),青金石 (houseki no kuni),0,,,2304,
17267,lappland (arknights),拉普兰（方舟之夜）,0,,,2710,
17268,lappland (refined horrormare) (arknights),拉普兰（精致的恐怖梦魇）（方舟之夜）,0,,,2710,
17269,lapras,拉普拉斯,0,,,2602,
17270,laptop,笔记本电脑,0,,,3101,
17271,lara croft,劳拉克罗夫特,0,,,2602,
17272,larcei (fire emblem),larcei（火徽）,0,,,2799,
17273,large bow,大弓,0,,,3101,
17274,large breasts,大乳房,0,,,3004,
17275,large buttons,大按钮,0,,,3101,
17276,large hands,大手,0,,,2104,
17277,large insertion,大插入,0,,,3101,
17278,large pectorals,大胸,0,,,1909,
17279,large syringe,大注射器,0,,,3101,
17280,large tail,大尾巴,0,,,3101,
17281,large testicles,大睾丸,0,,,3101,
17282,large wings,大翅膀,0,,,3101,
17283,larten crepsley,拉滕克雷普斯利,0,,,2602,
17284,larvitar,幼虫,0,,,2314,
17285,larxene,月桂烯,0,,,3101,
17286,las91214,拉斯91214,0,,,2602,
17287,laser,激光,0,,,3101,
17288,laser sight,激光瞄准器,0,,,3101,
17289,laserflip,激光翻转,0,,,3101,
17290,lask,拉斯克,0,,,2602,
17291,lass (pokemon),姑娘（口袋妖怪）,0,,,2708,
17292,lasso,套索,0,,,3101,
17293,last exile,最后一次流放,0,,,3101,
17294,last order (toaru majutsu no index),最后的订单（toaru majutsu no index）,0,,,2799,
17295,last origin,最后一个来源,0,,,3101,
17296,last period,上一期,0,,,3101,
17297,lasterk,拉斯特克,0,,,2602,
17298,lasto,最后,0,,,3101,
17299,latale,拉塔莱,0,,,2602,
17300,late for school,上学迟到,0,,,3101,
17301,latenight,深夜,0,,,3101,
17302,latex bodysuit,乳胶紧身连衣裤,0,,,1810,
17303,latex dress,乳胶连衣裙,0,,,1811,
17304,latex legwear,乳胶裤袜,0,,,1810,
17305,latex panties,乳胶内裤,0,,,1803,
17306,latias,拉蒂亚斯,0,,,2602,
17307,latifa fleuranza,拉蒂法弗莱兰萨,0,,,2602,
17308,latin cross,拉丁十字,0,,,2602,
17309,latin text,拉丁文,0,,,2602,
17310,latios,纬度,0,,,3101,
17311,latooni subota,拉图尼苏贝塔,0,,,2602,
17312,latte art,拿铁艺术,0,,,3101,
17313,lattice,格子,0,,,3101,
17314,laughing,笑,0,,,3101,
17315,laundromat,自助洗衣店,0,,,1898,
17316,laundry,洗衣房,0,,,1898,
17317,laundry basket,洗衣篮,0,,,1898,
17318,laundry dragonmaid,洗衣龙女,0,,,1898,
17319,laundry pole,洗衣杆,0,,,1898,
17320,laura bodewig,劳拉·博德维希,0,,,2602,
17321,laura kinney,劳拉·金尼,0,,,2602,
17322,laura la mer,劳拉·拉·梅尔,0,,,2602,
17323,laura matsuda,劳拉松田,0,,,2602,
17324,laura s. arseid,劳拉 S.阿赛德,0,,,2602,
