"id","name","t_name","is_nsfw","desc","remarks","contributor","c_id","update_times","update_time","is_locked","effect_level","source"
"15580","kie (wylee2212)","凯 (wylee2212)","0",,,,"2799",,,,,
"15581","kieed","基德","0",,,,"3101",,,,,
"15582","kieta","基塔","0",,,,"3101",,,,,
"15583","kieyza","基耶扎","0",,,,"3101",,,,,
"15584","kiguchiko","菊口子","0",,,,"3101",,,,,
"15585","kigurumi","玩偶装","0",,"https://danbooru.donmai.us/posts?tags=kigurumi","阿巧,","3101","0000000001","19/10/2022 22:55:16",,,
"15586","kihaiu","基海乌","0",,,,"3101",,,,,
"15587","kihane atsusane","kihane atsusane","0",,,,"3101",,,,,
"15588","kihara tsumugu","木原経宫","0",,,,"3101",,,,,
"15589","kihou no gotoku dmc","纪峰之豪 dmc","0",,,,"3101",,,,,
"15590","kiichi hougen (fate)","kiichi hougen (命运)","0",,,,"2606",,,,,
"15591","kiikii (kitsukedokoro)","kiikii (kitsukedokoro)","0",,,,"2799",,,,,
"15592","kiira","基拉","0",,,,"2602",,,,,
"15593","kiiro kimi","kiiro kimi","0",,,,"3101",,,,,
"15594","kijin seija","鬼人正邪|正邪","0","“反击阿曼诺贾库。”第五阶段中老板和老板，第六阶段中老板，两面派人物，第十四红衣主教头侯游戏。她有能力推翻任何事情，并有极端的逆反倾向；喜欢别人不喜欢的东西，在别人高兴的时候变得不高兴，说出与她真正意思相反的话，等等。她是两面派人物阴谋的策划者，操纵Sukuna Shinmyoumaru帮助她创造了一个弱者统治强者的世界。2014年4月12日，有消息称Seija将成为Touhou 14.3《不可能的咒语卡》的主角，5月11日发布。视觉特征她头顶有两个角，黑色短发上有白色条纹，前面有一个红色亮点。她的裙子下摆上有MC埃舍尔风格的箭头图案。另请参见 别名: 鬼人正邪|正邪","https://danbooru.donmai.us/posts?tags=kijin seija","阿巧,","1898","0000000001","19/10/2022 22:57:02",,,
"15595","kijinaka mahiro","kijinaka mahiro","0",,,,"3101",,,,,
"15596","kikai sentai zenkaiger","奇凯战队 zenkaiger","0",,,,"3101",,,,,
"15597","kiki (majo no takkyuubin)","kiki (majo no takkyuubin)","0",,,,"2799",,,,,
"15598","kiki (majo no takkyuubin) (cosplay)","kiki (majo no takkyuubin) (cosplay)","0",,,,"1708",,,,,
"15599","kikimi","基基米","0",,,,"3101",,,,,
"15600","kikimifukuri","kikimifukuri","0",,,,"3101",,,,,
"15601","kikivi","基基维","0",,,,"3101",,,,,
"15602","kikkoumon","龟甲纹","0",,,,"3101",,,,,
"15603","kikoka (mizuumi)","kikoka (mizuumi)","0",,,,"2799",,,,,
"15604","kikou souseiki mospeada","kikou souseiki mospeada","0",,,,"3101",,,,,
"15605","kiku hitomoji","菊一字","0",,,,"3101",,,,,
"15606","kikuchi makoto","菊地真","0","《偶像大师》系列的主要人物之一。诚实、敏感的16岁的Makoto的孩子气的外表（从小就被她父亲抚养长大，她想要一个）和运动技能使她成为一个“漂亮的男孩偶像”，这让她很懊恼，为了变得更女性化而加入工作室。Makoto的主题色是黑色，由平田弘美配音。 别名: 菊地真|きくちまこと","https://danbooru.donmai.us/posts?tags=kikuchi makoto","阿巧,","3101","0000000001","19/10/2022 22:57:02",,,
"15607","kikuchi mataha","菊池又叶","0",,,,"3101",,,,,
"15608","kikuchi michitaka","菊池道高","0",,,,"3101",,,,,
"15609","kikuchi seiji","菊池诚司","0",,,,"3101",,,,,
"15610","kikuchi tsutomu","菊池忍","0",,,,"3101",,,,,
"15611","kikugetsu","菊月","0",,,,"3101",,,,,
"15612","kikuichi monji","菊一文字","0",,,,"3101",,,,,
"15613","kikumaru bunta","菊丸文太","0",,,,"3101",,,,,
"15614","kikumon","菊纹","0",,,,"3101",,,,,
"15615","kikunosukemaru","菊之助丸","0",,,,"3101",,,,,
"15616","kikurage (crayon arts)","kikurage（蜡笔艺术）","0",,,,"2799",,,,,
"15617","kikurage (plastic people)","kikurage（塑料人）","0",,,,"2799",,,,,
"15618","kikuri (touhou)","菊里（东方）","0",,,,"2799",,,,,
"15619","kikuta","菊田","0",,,,"3101",,,,,
"15620","kikuyoshi (tracco)","kikuyoshi (traco)","0",,,,"2799",,,,,
"15621","kikuzuki (kancolle)","菊月 (kancolle)","0",,,,"2709",,,,,
"15622","kikyou (inuyasha)","桔梗（犬夜叉）","0",,,,"2799",,,,,
"15623","kilart","基拉特","0",,,,"2602",,,,,
"15624","kildir","基尔迪尔","0",,,,"3101",,,,,
"15625","kilesha","烦恼","0",,,,"3101",,,,,
"15626","kill bill","杀死比尔","0",,,,"3101",,,,,
"15627","kill la kill","杀啦杀","0",,,,"3101",,,,,
"15628","kill me baby","杀了我宝贝","0",,,,"3101",,,,,
"15629","killer queen","杀手皇后","0",,,,"2104",,,,,
"15630","killua zoldyck","killua zoldyck","0",,,,"3101",,,,,
"15631","killy","杀死","0",,,,"3101",,,,,
"15632","kilva lollop","基尔瓦棒棒糖","0",,,,"3101",,,,,
"15633","kilye kairi","基耶凯里","0",,,,"3101",,,,,
"15634","kim eb","金 eb","0",,,,"3101",,,,,
"15635","kim hyung tae","金亨泰","0",,,,"3101",,,,,
"15636","kim kwang hyun","金光铉","0",,,,"3101",,,,,
"15637","kim possible","金可能","0",,,,"3101",,,,,
"15638","kim yura (goddess mechanic)","kim yura (女神机械师)","0",,,,"2310",,,,,
"15639","kimagure blue","kimagure 蓝色","0",,,,"1701",,,,,
"15640","kimagure orange road","kimagure 橙路","0",,,,"3101",,,,,
"15641","kiman","基曼","0",,,,"3101",,,,,
"15642","kimarin","基马林","0",,,,"3101",,,,,
"15643","kimeemaru","鬼丸","0",,,,"3101",,,,,
"15644","kimetsu gakuen","kimetsu学园","0",,,,"3101",,,,,
"15645","kimetsu no yaiba","kimetsu no yaiba","0",,,,"3101",,,,,
"15646","kimi ga aruji de shitsuji ga ore de","kimi ga aruji de shitsuji ga ore de","0",,,,"3101",,,,,
"15647","kimi ga nozomu eien","kimi ga nozomu eien","0",,,,"3101",,,,,
"15648","kimi ga shine","kimi ga闪耀","0",,,,"3101",,,,,
"15649","kimi kiss","基米之吻","0",,,,"3101",,,,,
"15650","kimi ni todoke","kimi ni todoke","0",,,,"3101",,,,,
"15651","kimi no kokoro wa kagayaiteru kai?","kimi no kokoro wa kagayaiteru kai?","0",,,,"3101",,,,,
"15652","kimi no na wa.","kimi no na wa.","0",,,,"3101",,,,,
"15653","kimi to boku no mirai","kimi to boku no mirai","0",,,,"3101",,,,,
"15654","kimi tsuru","君见鹤","0",,,,"3101",,,,,
"15655","kimidake","君岳","0",,,,"3101",,,,,
"15656","kimidori (ico)","kimidori (ico)","0",,,,"2799",,,,,
"15657","kimidori emiri","kimidori 埃米尔","0",,,,"3101",,,,,
"15658","kimijima sara","君岛萨拉","0",,,,"2602",,,,,
"15659","kimino tomonari","和野友成","0",,,,"3101",,,,,
"15660","kimishima ao","君岛ao","0",,,,"3101",,,,,
"15661","kimizuka aoi","君冢葵","0",,,,"3101",,,,,
"15662","kimmy77","基米77","0",,,,"3101",,,,,
"15663","kimono","和服","0",,"https://danbooru.donmai.us/posts?tags=kimono","阿巧,","1805","0000000001","19/10/2022 22:55:16",,,
"15664","kimono lift","掀起和服","0",,"https://danbooru.donmai.us/posts?tags=kimono lift","阿巧,","1805","0000000001","19/10/2022 22:55:16",,,
"15665","kimono pull","剥开和服","0",,"https://danbooru.donmai.us/posts?tags=kimono pull","阿巧,","1805","0000000001","19/10/2022 22:55:16",,,
"15666","kimono removed","脱掉和服","0",,,,"1805",,,,,
"15667","kimono skirt","和服裙","0",,"https://danbooru.donmai.us/posts?tags=kimono skirt","阿巧,","1811","0000000001","19/10/2022 22:55:16",,,
"15668","kimoshi","kimoshi","0",,,,"3101",,,,,
"15669","kimtoxic","金毒性","0",,,,"3101",,,,,
"15670","kimura (ykimu)","木村 (ykimu)","0",,,,"2501",,,,,
"15671","kimura kaere","木村kaere","0",,,,"2501",,,,,
"15672","kimura natsuki","木村夏树","0",,,,"2501",,,,,
"15673","kimura neito","木村内藤","0",,,,"2501",,,,,
"15674","kimura ryu","木村流","0",,,,"2501",,,,,
"15675","kimura seiko","木村精工","0",,,,"2501",,,,,
"15676","kimura shigetaka","木村重孝","0",,,,"2501",,,,,
"15677","kimura shiki","木村式","0",,,,"2501",,,,,
"15678","kimura shuuichi","木村修一","0",,,,"2501",,,,,
"15679","kimura takahiro","木村隆宏","0",,,,"2501",,,,,
"15680","kimuti-g","kimuti-g","0",,,,"2501",,,,,
"15681","kimuwaipu","基穆怀普","0",,,,"2501",,,,,
"15682","kin niku","金肉","0",,,,"2501",,,,,
"15683","kin-iro mosaic","金罗马赛克","0",,,,"2501",,,,,
"15684","kinagase tsumugu","kinagase tsumugu","0",,,,"2501",,,,,
"15685","kinagi yuu","木木悠","0",,,,"2501",,,,,
"15686","kinako (40hara)","kinako (40hara)","0",,,,"2501",,,,,
"15687","kinako (marubotan)","kinako (marubotan)","0",,,,"2501",,,,,
"15688","kinako (shiratama mochi)","kinako (白玉麻糬)","0",,,,"2501",,,,,
"15689","kinakomoti","kinakomoti","0",,,,"2501",,,,,
"15690","kinbakuman","金爆万","0",,,,"2501",,,,,
"15691","kinchaku","金雀","0",,,,"2501",,,,,
"15692","kincora","金科拉","0",,,,"2602",,,,,
"15693","kindergarten","幼儿园","0",,,,"3101",,,,,
"15694","kindergarten bag","幼儿园包","0",,,,"3101",,,,,
"15695","kindergarten teacher","幼儿园老师","0",,,,"3101",,,,,
"15696","kindergarten uniform","幼儿园制服","0",,"https://danbooru.donmai.us/posts?tags=kindergarten uniform","阿巧,","1805","0000000001","19/10/2022 22:55:16",,,
"15697","kine","杵","0",,"https://danbooru.donmai.us/posts?tags=kine","阿巧,","3101","0000000001","19/10/2022 22:55:16",,,
"15698","kine-c","kine-c","0",,,,"3101",,,,,
"15699","kinfuji","金富士","0",,,,"3101",,,,,
"15700","king","国王","0",,,,"3101",,,,,
"15701","king (chess)","国王(国际象棋)","0",,"https://danbooru.donmai.us/posts?tags=king (chess)","阿巧,","2799","0000000001","19/10/2022 22:55:16",,,
"15702","king (nadia)","国王（纳迪亚）","0",,,,"2799",,,,,
"15703","king (nanatsu no taizai)","国王（七夏的太宰）","0",,,,"2799",,,,,
"15704","king (snk)","国王 (snk)","0",,,,"2799",,,,,
"15705","king (vocaloid)","王 (VOCALOID)","0",,,,"2799",,,,,
"15706","king cobra (kemono friends)","眼镜王蛇（kemono 朋友）","0",,,,"2607",,,,,
"15707","king crimson (stand)","深红之王（看台）","0",,,,"2799",,,,,
"15708","king dedede","帝帝帝王467","0",,,,"3101",,,,,
"15709","king ghidorah","吉多拉国王","0",,,,"2602",,,,,
"15710","king halo (umamusume)","光环王 (umamusume)","0",,,,"1906",,,,,
"15711","king hassan (fate)","哈桑国王（命运）","0",,,,"2606",,,,,
"15712","king k. rool","k国王滚","0",,,,"3101",,,,,
"15713","king of prism by prettyrhythm","棱镜之王 by prettyrhythm","0",,,,"3101",,,,,
"15714","king of unlucky","倒霉之王","0",,,,"3101",,,,,
"15715","king saw","王锯","0",,,,"3101",,,,,
"15716","king's raid","国王突袭","0",,,,"3101",,,,,
"15717","kingchenxi","金辰溪","0",,,,"3101",,,,,
"15718","kingdom hearts","王国之心","0",,,,"3101",,,,,
"15719","kingdom hearts birth by sleep","王国之心因睡眠而生","0",,,,"3101",,,,,
"15720","kingdom hearts ii","王国之心2","0",,,,"3101",,,,,
"15721","kingdom key","王国之钥","0",,,,"3101",,,,,
"15722","kingdom of kazimierz logo","卡齐米日王国标志","0",,,,"3101",,,,,
"15723","kingdra","金德拉","0",,,,"2602",,,,,
"15724","kingin","金金","0",,,,"3101",,,,,
"15725","kingprotea (fate)","kingprotea (命运)","0",,,,"2606",,,,,
"15726","kinhasu","金哈苏","0",,,,"3101",,,,,
"15727","kinjo kuromomo","金城黑桃","0",,,,"3101",,,,,
"15728","kinjyou (shashaki)","kinjyou (shashaki)","0",,,,"2799",,,,,
"15729","kink (tortoiseshell)","扭结（玳瑁）","0",,,,"2799",,,,,
"15730","kinketsu","近结","0",,,,"3101",,,,,
"15731","kinkymation","扭结","0",,,,"3101",,,,,
"15732","kinmedai pink","金眉粉","0",,,,"3101",,,,,
"15733","kinniku buster","近身破坏者","0",,,,"3101",,,,,
"15734","kinnikuman","金肉人","0",,,,"3101",,,,,
"15735","kinntarou","金太郎","0",,,,"3101",,,,,
"15736","kino (kino konomi)","奇诺 (kino konomi)","0",,,,"2602",,,,,
"15737","kino (kino no tabi)","キノ","0","基诺是一个沉着，坚忍，早熟的少女，她和她会说话的爱马仕一起旅行；两人的合同是基诺提供平衡，爱马仕提供速度，他们可以一起去任何他们想去的地方。虽然基诺一开始显得冷漠，但她是一个关心和理解的人。她游历不同的国家，体验他们的风俗，了解他们的历史，但她从不停留超过三天，因为她害怕安定下来，因此将停止作为一个旅行者。她身穿黑色夹克、棕色外套、白色衬衫、戴着护目镜的帽子和宽大的腰带，腰带上有许多小袋——根据天气或季节的需要使用特殊装备，她通常装备着柯尔特1851海军左轮手枪。由于她雌雄同体的外表，她的性别经常被观众和剧中的其他角色混淆，“基诺”也是她前任的名字。 别名: キノ","https://danbooru.donmai.us/posts?tags=kino (kino no tabi)","阿巧,","2602","0000000001","19/10/2022 22:57:02",,,
"15738","kino (m6t2a)","进诺 (m6t2a)","0",,,,"2602",,,,,
"15739","kino aki","奇诺秋","0",,,,"2602",,,,,
"15740","kino makoto","木野まこと","0","这个棕色头发的角色来自于系列片Bishoujo Senshi水手月亮（又名。美丽的士兵（水手月亮）竹内直子。她身体很强壮，和她的密友相比是最高的女孩。她也以在朋友中拥有最大的胸围而闻名（他们本身就相当有曲线），尽管她外表强硬，但她非常温柔，总是戴着粉红玫瑰耳环和海绿色的领带。她也是一个好厨师，并注册了家政。 别名: 木野まこと","https://danbooru.donmai.us/posts?tags=kino makoto","阿巧,","2602","0000000001","19/10/2022 22:57:02",,,
"15741","kino no tabi","奇诺之袜","0",,,,"1807",,,,,
"15742","kinoebi","kinoebi","0",,,,"2602",,,,,
"15743","kinoko","纪之子","0",,,,"2602",,,,,
"15744","kinoko no yama","kinoko no yama","0",,,,"2602",,,,,
"15745","kinokohime","纪之姬","0",,,,"2602",,,,,
"15746","kinokomushi","kinokomushi","0",,,,"2602",,,,,
"15747","kinom (sculpturesky)","kinom (雕塑)","0",,,,"2602",,,,,
"15748","kinomiki nobori","ありううり","0",,,,"2602",,,,,
"15749","kinomoto sakura","木之本桜|木之本さくら|木之本樱","0","卡通人物樱花。 别名: 木之本桜|木之本さくら|木之本樱","https://danbooru.donmai.us/posts?tags=kinomoto sakura","阿巧,","2602","0000000001","19/10/2022 22:57:02",,,
"15750","kinomoto sakura (cosplay)","木之本樱 (cosplay)","0",,,,"2602",,,,,
"15751","kinon bachika","kinon bachika","0",,,,"2602",,,,,
"15752","kinona","kinona","0",,,,"2602",,,,,
"15753","kinosaki","城崎","0",,,,"2602",,,,,
"15754","kinoshita hideyoshi","木下秀吉","0",,,,"2602",,,,,
"15755","kinoshita hinata","木下日向","0",,,,"2602",,,,,
"15756","kinoshita ichi","木下一","0",,,,"2602",,,,,
"15757","kinoshita neko","木下猫","0",,,,"2602",,,,,
"15758","kinoshita sakura","木下樱花","0",,,,"2602",,,,,
"15759","kinoshita shizuka","木下静香","0",,,,"2602",,,,,
"15760","kinosuke (sositeimanoga)","kinosuke (sositeimanoga)","0",,,,"2602",,,,,
"15761","kinsenka","金森卡","0",,,,"3101",,,,,
"15762","kinsenka momi","金森卡妈妈","0",,,,"3101",,,,,
"15763","kinshi no ane","kinshi no ane","0",,,,"3101",,,,,
"15764","kinta (distortion)","kinta（失真）","0",,,,"2799",,,,,
"15765","kintaro","金太郎","0",,,,"3101",,,,,
"15766","kintoki (sakura miko)","金时（樱花巫女）","0",,,,"2312",,,,,
"15767","kintsuba (shiranui flare)","kintsuba (不知火耀斑)","0",,,,"2799",,,,,
"15768","kinu (kancolle)","kinu (kancolle)","0",,,,"2709",,,,,
"15769","kinu kai ni (kancolle)","kinu kai ni (kancolle)","0",,,,"2709",,,,,
"15770","kinugasa (kancolle)","衣笠 (kancolle)","0",,,,"2709",,,,,
"15771","kinugasa kai ni (kancolle)","kinugasa kai ni (kancolle)","0",,,,"2709",,,,,
"15772","kinugasa yuuichi","衣笠悠一","0",,,,"1898",,,,,
"15773","kinuhata saiai","衣畑赛爱","0",,,,"1898",,,,,
"15774","kinukawa chinatsu","衣川小夏","0",,,,"1898",,,,,
"15775","kinuko (kinucakes)","kinuko (kinucakes)","0",,,,"2799",,,,,
"15776","kio naoki","纪奥直木","0",,,,"3101",,,,,
"15777","kion-kun","健君","0",,,,"3101",,,,,
"15778","kiona (giraffe kiona)","kiona (长颈鹿 kiona)","0",,,,"2799",,,,,
"15779","kionant","凯南特","0",,,,"3101",,,,,
"15780","kipi-san","基皮山","0",,,,"2501",,,,,
"15781","kippu","基普","0",,,,"3101",,,,,
"15782","kippuru","基普鲁","0",,,,"3101",,,,,
"15783","kira tsubasa","基拉翼","0",,,,"2602",,,,,
"15784","kira yamato","基拉大和","0",,,,"2602",,,,,
"15785","kira yoshikage","吉良吉影","0","《金刚钻》第四部的主要对手，金刚钻是坚不可摧的。一个连环杀手，他用自己的立场，杀手皇后，杀死漂亮女人的手，他觉得非常有吸引力。他通常穿着一套带有独特头骨印花领带的西装（例如：post#404241）。在他的身份被主要演员发现后，他设法将自己所有的身份特征与Kawajiri Kosaku的特征互换，并窃取了自己的身份。 别名: 吉良吉影","https://danbooru.donmai.us/posts?tags=kira yoshikage","阿巧,","3101","0000000001","19/10/2022 22:57:02",,,
"15786","kira yoshikage (jojolion)","kira yoshikage (jojolion)","0",,,,"2799",,,,,
"15787","kira-kira sensation!","基拉基拉的感觉！","0",,,,"2602",,,,,
"15788","kirahoshi ciel","kirahoshi ciel","0",,,,"3101",,,,,
"15789","kirai shouen","kirai shouen","0",,,,"3101",,,,,
"15790","kiraki","奇拉奇","0",,,,"2602",,,,,
"15791","kirakira precure a la mode","kirakira precure a la mode","0",,,,"3101",,,,,
"15792","kirakishou","kirakishou","0",,,,"3101",,,,,
"15793","kiramarukou","kiramarukou","0",,,,"3101",,,,,
"15794","kiran (fire emblem)","基兰（火徽）","0",,,,"2799",,,,,
"15795","kirara fantasia","kirara 幻想曲","0",,,,"3101",,,,,
"15796","kirarin369","麒麟369","0",,,,"3101",,,,,
"15797","kirasaka sayaka","木坂早香","0",,,,"3101",,,,,
"15798","kiratto pri chan","kiratto pri chan","0",,,,"3101",,,,,
"15799","kirby","カービィ","0","Kirby是一个在任天堂自编的系列视频游戏中出演的角色，以其欢快欢快的音乐、明亮多彩的设置、简单的控制和可爱的角色而闻名。他是一个8英寸高的粉红色泡芙球，能吸入敌人，吞下敌人，吐出敌人，甚至复制他们的能力。他甚至在自己的动漫中出演过明星。 别名: カービィ","https://danbooru.donmai.us/posts?tags=kirby","阿巧,","3101","0000000001","19/10/2022 22:57:02",,,
"15800","kirby (series)","柯比（系列）","0",,,,"2799",,,,,
"15801","kirby 64","柯比 64","0",,,,"3101",,,,,
"15802","kirby and the forgotten land","柯比与被遗忘的土地","0",,,,"3101",,,,,
